Type,Name,Latitude,Longitude
Restaurants,Tèrra,55.6946659,12.5706939
Restaurants,The Pescatarian,55.6878773,12.5961728
Restaurants,Restaurant Kultorvet,55.6824392,12.5746307
Restaurants,Trio,55.675829,12.565714
Restaurants,Tavola Calda,55.731353,12.56454
Restaurants,Magi Sushi Restaurant,55.7120086,12.4713071
Restaurants,Restaurant Silo,55.7081532,12.597972
Restaurants,Frank,55.6811035,12.5842178
Restaurants,Sticks 'n' Sushi,55.6742794,12.565311
Restaurants,Chefoncall,55.679931,12.5803277
Restaurants,Noma,55.6825096,12.6107888
Restaurants,The Fat Pike,55.666441,12.580536
Restaurants,Ewalds,55.6776484,12.5334459
Restaurants,Khmer Restaurant,55.685815,12.589232
Restaurants,Bazaar,55.6837592,12.5862493
Restaurants,Urten,55.6786267,12.5693542
Restaurants,Mash Frederiksberg,55.6763213,12.5424716
Restaurants,Trattoria Da Alfredo,55.6868165,12.4827805
Restaurants,Coq en Pâte,55.7136261,12.5770248
Restaurants,Ramen To Biiru,55.7017375,12.5810648
Restaurants,India,55.6939367,12.4934818
Restaurants,Selma,55.6847517,12.5699647
Restaurants,Meille,55.6789881,12.5681243
Restaurants,Blaaregn,55.6877197,12.5470035
Restaurants,Ark,55.6852177,12.5682623
Restaurants,Nebbiolo Antipasti,55.6785116,12.5898703
Restaurants,Frenchy,55.684969,12.588091
Restaurants,Food Club,55.688187,12.562868
Restaurants,Engtoftegård,55.655232,12.440768
Restaurants,Punk Royal,55.6835352,12.5878103
Restaurants,Salon,55.6862387,12.591617
Restaurants,Trattoria SUD,55.6847132,12.5683542
Restaurants,Mahalle,55.6837192,12.5655588
Restaurants,Restaurant Alouette,55.662594,12.575964
Restaurants,Iluka,55.6777522,12.5892445
Restaurants,Mercante,55.6791528,12.5759916
Restaurants,Boathouse,55.6774404,12.5950847
Restaurants,Halifax Burgers Skolegade,55.6654888,12.5135861
Restaurants,Letz Sushi Store Kongensgade,55.682999,12.586841
Restaurants,Undici,55.67513,12.594104
Restaurants,Bistro Central,55.6816643,12.582487
Restaurants,MaMeMi,55.66785,12.547969
Restaurants,Basso KBH,55.6838798,12.5865768
Restaurants,Restaurant 1733,55.6764748,12.5763083
Restaurants,Hanzo,55.7040289,12.5771735
Restaurants,Baka d'Busk,55.6872816,12.547796
Restaurants,Cafe Ravnsborg,55.6879431,12.5610146
Restaurants,Maui,55.6885903,12.5622147
Restaurants,The Taj,55.6671907,12.5980315
Restaurants,Restaurant Lazio,55.691984,12.513976
Restaurants,Sukaiba,55.6395289,12.5783056
Restaurants,MØR Restaurant & Bar,55.6669001,12.5573055
Restaurants,Luca Pizzaria,55.6777061,12.5783464
Restaurants,Tramonto,55.666804,12.5330623
Restaurants,WOK Christianshavn,55.6720329,12.5925263
Restaurants,The harbour,55.6630696,12.5636439
Restaurants,Hey Ida,55.6666851,12.5708356
Restaurants,Great China,55.6721055,12.5628926
Restaurants,Hot Pot Republic,55.6704466,12.5407277
Restaurants,Il Puro,55.72597,12.5802691
Restaurants,John & Woo,55.706779,12.597831
Restaurants,Wokshop,55.7002445,12.5772079
Restaurants,Ristorante Nuova Italia,55.68152,12.452038
Restaurants,Watami,55.6660798,12.5118841
Restaurants,OISHI Sushi,55.6493182,12.5545508
Restaurants,Alchemist,55.693831,12.613906
Restaurants,Falang,55.6702083,12.5563878
Restaurants,The Modern,55.681486,12.5926011
Restaurants,The Shrimp,55.6812303,12.5916864
Restaurants,Pizzeria e Birratheque La Carmela,55.666246,12.517569
Restaurants,Karma Sushi Nyhavn,55.6797919,12.5925569
Restaurants,Nepali Bhancha,55.6823199,12.5501532
Restaurants,Nordea Ørestaden Fine Dining,55.6555232,12.5915818
Restaurants,Hooked,55.6900527,12.5550218
Restaurants,Folk,55.6717984,12.5227138
Restaurants,Restaurant Babylon,55.6818679,12.5592221
Restaurants,Allé Kroen,55.6363595,12.6476265
Restaurants,Restaurant MA,55.681785,12.579791
Restaurants,Maison,55.6844446,12.583696
Restaurants,Wakha Wakha,55.6744794,12.5651668
Restaurants,Restaurant Cyprus,55.6308694,12.5760643
Restaurants,PanPan,55.673644,12.5215133
Restaurants,And Kebab,55.6622827,12.5625553
Restaurants,Angelini,55.6737791,12.5645743
Restaurants,Yaffa,55.6796755,12.575417
Restaurants,À terre,55.678621,12.587411
Restaurants,Wok Shop,55.7345,12.574708
Restaurants,Madklubben Østerbro,55.7039585,12.5771709
Restaurants,Dream Sushi,55.6670753,12.5542541
Restaurants,Granen,55.6769008,12.4945664
Restaurants,Norrlyst,55.6775891,12.5762576
Restaurants,Grosen & Falkenbergs,55.6782978,12.5996303
Restaurants,Spazio 26,55.681775,12.582591
Restaurants,Restaurant Safari,55.6868108,12.5599782
Restaurants,Restaurant Kongen,55.6748471,12.5489198
Restaurants,Restaurant Polly,55.6754224,12.5463859
Restaurants,Frankies Pizza Frederiksberg,55.675014,12.532789
Restaurants,John&Woo,55.6655167,12.5983684
Restaurants,Lola,55.671436,12.596126
Restaurants,Lucifer,55.6842087,12.5874396
Restaurants,Restaurant Capa,55.6762332,12.5702485
Restaurants,Kanagawa,55.6719062,12.5475635
Restaurants,Nozomi,55.6837909,12.5874458
Restaurants,Sult,55.6827638,12.5782361
Restaurants,JabbyS,55.6780113,12.5682789
Restaurants,Lamfuz,55.7056099,12.574435
Restaurants,Carls Øl & Spisehus,55.667326,12.533585
Restaurants,Bulko,55.666567,12.539532
Restaurants,Las americas,55.6789726,12.5806061
Restaurants,Everest Curry,55.6677745,12.5792116
Restaurants,Turan,55.671531,12.439092
Restaurants,Mosob,55.6886848,12.5550878
Restaurants,Garam Masala,55.6923425,12.4855646
Restaurants,Nibon Ya Sushi,55.6730829,12.5601926
Restaurants,Retour Vesterbro,55.6739197,12.5605647
Restaurants,PickEatUp,55.6521569,12.5347796
Restaurants,Konstrast,55.6712185,12.567266
Restaurants,Frankies,55.6781339,12.5728654
Restaurants,Urban Indian,55.6773734,12.5667418
Restaurants,Færgekroen,55.6741317,12.5698159
Restaurants,Hind,55.7129214,12.5686768
Restaurants,Jagger,55.666523,12.517656
Restaurants,Brasserie Murdoch's Books & Ale,55.6829847,12.5888432
Restaurants,Barabba,55.6825697,12.5864106
Restaurants,Rangoli,55.6845705,12.5881385
Restaurants,Frokostrestauranten 1971,55.678948,12.547833
Restaurants,Restaurant Carl Nielsen,55.680072,12.591528
Restaurants,Restaurant Erbil,55.7085828,12.5490665
Restaurants,Ye Sushi,55.6382902,12.6351022
Restaurants,Neighborhood,55.6939222,12.5424684
Restaurants,Eat in Time,55.666532,12.516799
Restaurants,Bjørns,55.672726,12.553059
Restaurants,BBC Restaurant,55.627858,12.604814
Restaurants,Skovshoved Hotel Morgenmadsrestaurant,55.7589522,12.5968879
Restaurants,Le Lac,55.696816,12.581625
Restaurants,Rose Rose,55.7373796,12.5753407
Restaurants,Accanto Copenhagen,55.6828028,12.5742806
Restaurants,Ciao Italian Quality Food,55.6713138,12.5460591
Restaurants,Hija de Sanchez Cantina,55.7078534,12.5970153
Restaurants,Restaurant Palægade,55.6823022,12.5864119
Restaurants,Møntergade Smørrebrød og Brasseri,55.682207,12.579874
Restaurants,Fasangården,55.675047,12.521294
Restaurants,Wallmans,55.6759302,12.5651134
Restaurants,Kōnā,55.6678674,12.5321593
Restaurants,Brasserie Saigon,55.672528,12.554985
Restaurants,Hong Kong,55.6806738,12.5884539
Restaurants,Salon 39 Vinbar,55.678045,12.55441
Restaurants,Makoto,55.6943678,12.509777
Restaurants,Restaurant Fabio,55.683541,12.53687
Restaurants,Vanløse Bistro,55.6895028,12.4893128
Restaurants,Superbello,55.6880045,12.4894106
Restaurants,El Tapeo de Cervantes,55.672795,12.555682
Restaurants,Captain H,55.697319,12.573688
Restaurants,Comwell Copenhagen Portside,55.7126955,12.5937576
Restaurants,Silberbauers Bistro,55.6932511,12.5434247
Restaurants,Nan Yuan,55.6848825,12.5400231
Restaurants,The Fat Greek,55.692139,12.5672721
Restaurants,Darling,55.677693,12.58104
Restaurants,Kampot,55.7074985,12.5943989
Restaurants,Øens Have,55.6910561,12.6121234
Restaurants,Spisestedet Jagten,55.6255862,12.4958722
Restaurants,Fish Sushi,55.6036614,12.5863914
Restaurants,Komplet,55.6809565,12.5740229
Restaurants,Seating,55.6353354,12.6548788
Restaurants,Seaside Toldboden,55.6898946,12.5998371
Restaurants,Charm,55.6801626,12.5915873
Restaurants,Chawala,55.660039,12.61419
Restaurants,Pomodoro D'oro,55.6590358,12.6337695
Restaurants,Sushi Joint,55.6585259,12.6346796
Restaurants,Restaurant Sundby Sejl,55.6644204,12.6318053
Restaurants,Camino,55.6682173,12.5575678
Restaurants,Thai Corner,55.6706023,12.5576196
Restaurants,Projekt Raw,55.6900841,12.5998339
Restaurants,Spisehuset,55.6764251,12.5751538
Restaurants,Figaro,55.6734393,12.5672476
Restaurants,Mæxico Vesterbrogade,55.6726717,12.5534758
Restaurants,Sol & Luna,55.681062,12.531532
Restaurants,NH Collection Copenhagen,55.6735885,12.5887099
Restaurants,Shirzad Persisk Restaurant,55.6814834,12.5186154
Restaurants,Osteria Nana,55.68444,12.5879994
Restaurants,Restaurant Replik,55.6799349,12.5950934
Restaurants,Le Jardin,55.6813494,12.5827732
Restaurants,Skagen Fiskerestaurant Esplanaden,55.6874375,12.5931364
Restaurants,Ristorante IL Rosmarino,55.679347,12.5935523
Restaurants,Lille Norrlyst,55.678328,12.574838
Restaurants,JED,55.690785,12.5647665
Restaurants,Bloom Vesterbro,55.672457,12.5569539
Restaurants,Bobo Food Studio,55.6789239,12.582729
Restaurants,Espehus Kro,55.6797644,12.4371373
Restaurants,Bocado,55.680047,12.582004
Restaurants,Puls Kitchen & Bar,55.6316349,12.5749114
Restaurants,Vinello,55.6920914,12.5671944
Restaurants,Plin,55.6813134,12.591502
Restaurants,Det Glade Vanvid,55.678327,12.578874
Restaurants,Topical,55.6930162,12.5433073
Restaurants,Delphine,55.672505,12.5557822
Restaurants,Görkem Efendi NV,55.703294,12.5327525
Restaurants,Restaurant The Samuel,55.7324423,12.5683736
Restaurants,Koreansk B.B.Q.,55.6845961,12.5022718
Restaurants,Almanak i Operaen,55.6819231,12.601622
Restaurants,TAVA,55.6802107,12.4578708
Restaurants,Glød,55.6832134,12.5833377
Restaurants,Skjoldgaarden,55.7555485,12.5856828
Restaurants,Damindra,55.6762609,12.57426
Restaurants,Proud sushi,55.6840705,12.4859569
Restaurants,Feed Bistro,55.6749946,12.5664369
Restaurants,Bjørnekælderen,55.674033,12.5374112
Restaurants,Buakow a thai take away,55.6970299,12.5259342
Restaurants,Panza,55.6950428,12.5693931
Restaurants,Spiseriet Teglholmen,55.6512651,12.5460454
Restaurants,The Flames,55.6555229,12.6165856
Restaurants,Thai Gourmet,55.6910915,12.576091
Restaurants,Circolo,55.6742463,12.5517912
Restaurants,A Dresscode,55.7000499,12.5940935
Restaurants,La Tre to Go,55.7457106,12.540778
Restaurants,New Mahalle CPH,55.680686,12.573099
Restaurants,Little House Restaurant,55.6671897,12.6204284
Restaurants,UMI Vanløse,55.6879656,12.4899268
Restaurants,Hooked Christianshavn,55.6732604,12.5893843
Restaurants,Jesper Gøtz,55.6830362,12.5765392
Restaurants,Kasai Sushi,55.6526953,12.6118561
Restaurants,Lago,55.684486,12.559484
Restaurants,Pulpo,55.6646497,12.6292426
Restaurants,PHO HA NOI,55.67513,12.562252
Restaurants,Maekhong,55.6958568,12.5728961
Restaurants,Restaurant Muma,55.7057775,12.5110096
Restaurants,Golden Palace Cph,55.6277996,12.6048373
Restaurants,Jatak,55.6870442,12.5478519
Restaurants,Mr Ramen,55.6766105,12.5647215
Restaurants,Mæxico City,55.6788415,12.5732073
Restaurants,Hotel Skt Petri Restaurant,55.6806951,12.5717288
Restaurants,Casamadre,55.7012459,12.5510939
Restaurants,Bar Pasta,55.6881393,12.5546282
Restaurants,The Market Italian,55.68032,12.581599
Restaurants,Takuya restaurant,55.6722146,12.5635698
Restaurants,Thaipan,55.6909676,12.5593416
Restaurants,P & P Restaurant,55.7130804,12.5731104
Restaurants,Dehra Restaurant,55.6616634,12.483398
Restaurants,Madklubben frederiksberg,55.6810539,12.531986
Restaurants,Dorado,55.6901358,12.5997619
Restaurants,Danhostel Copenhagen City Morgenmadsbuffet,55.6710017,12.5765664
Restaurants,Madklubben Vesterbro,55.6727157,12.5529918
Restaurants,Patagonia Grill,55.6900476,12.5998689
Restaurants,Dang Dang Asian Flavours,55.6900822,12.5998659
Restaurants,Solveig,55.6901128,12.5997773
Restaurants,Levi,55.6818155,12.5822735
Restaurants,Co-Ma Madsalen,55.676019,12.57309
Restaurants,Theo,55.6793247,12.5743883
Restaurants,Lees Kitchen,55.6831555,12.555704
Restaurants,Kristinedal Burgers,55.6780951,12.5683259
Restaurants,Brasserie Prins,55.6736242,12.5533321
Restaurants,Kanagawa Sushi,55.7036591,12.5874645
Restaurants,Restaurant Mark,55.6754714,12.56437
Restaurants,Alexanders bistro,55.6672661,12.5315743
Restaurants,Svovl,55.7059768,12.579502
Restaurants,hubb kitchens,55.6841983,12.572532
Restaurants,Aroii,55.6919155,12.5571412
Restaurants,The MidWestern Diner,55.6826026,12.5735729
Restaurants,Bistro RK,55.6957396,12.5469588
Restaurants,Villanelle,55.6897719,12.573896
Restaurants,Koreansk BBQ,55.7075182,12.5968605
Restaurants,Injera,55.7022283,12.5337581
Restaurants,Ramen 88,55.6643083,12.6226718
Restaurants,Next EATERY,55.6695864,12.5709855
Restaurants,Pilekælderen,55.6811859,12.5795107
Restaurants,Bistro Verde,55.6811201,12.5921761
Restaurants,Studio,55.6668506,12.5310338
Restaurants,Souls Eatery,55.6672429,12.5359743
Restaurants,Sholay Indian Cuisine,55.6522197,12.5495151
Restaurants,ISSEI Copenhagen,55.6747583,12.5638287
Restaurants,Slurp Ramen Residency at Kona,55.6678464,12.532237
Restaurants,Franks Kro,55.6927267,12.5675736
Restaurants,Vital Foods,55.6805311,12.5789259
Restaurants,Saigon 45,55.6792858,12.4590299
Restaurants,WaSai Asian Restaurant,55.7191077,12.5571894
Restaurants,Pauli,55.6517111,12.537905
Restaurants,Hanzo Frederiksberg,55.683271,12.527689
Restaurants,Mamak,55.6841075,12.5243186
Restaurants,Kolumbia,55.6716883,12.5924185
Restaurants,Katsura Herlev,55.725215,12.438572
Restaurants,Kaburgaci Tahsin Usta,55.7115709,12.4742426
Restaurants,Kappo Andō,55.6953569,12.5793606
Restaurants,Aroiidee,55.6918749,12.5572129
Restaurants,Kiyosaki Frederiksberg,55.6845305,12.5374583
Restaurants,Zen Dimsum & Sushi,55.6787464,12.5317898
Restaurants,Taigoo,55.6815545,12.5345698
Restaurants,Restaurant Ansvar,55.6695244,12.5737212
Restaurants,Restaurant Nordbo,55.6695724,12.5737856
Restaurants,Bombay bistro,55.6812988,12.5724902
Restaurants,Beaucoup Fish,55.6675856,12.5469695
Restaurants,Kokkefars Køkken,55.7329812,12.517116
Restaurants,Maupa,55.6831423,12.5868902
Restaurants,Restaurant Le Gourmand,55.6791811,12.5693851
Restaurants,Saji,55.678808,12.5698571
Restaurants,Level six Restaurant,55.683798,12.5717122
Restaurants,Lundgren VIP 2 Vin & Tapas,55.6833541,12.5777549
Restaurants,Dhaba,55.676076,12.5663591
Restaurants,Lun,55.6728689,12.560654
Restaurants,Goldie,55.688369,12.5544934
Restaurants,Zio & Nonna,55.696118,12.5910248
Restaurants,Ripotot,55.6834822,12.587209
Restaurants,JuJu,55.6898535,12.5750047
Restaurants,Mela,55.6558432,12.5045003
Restaurants,Restaurant Chili,55.676098,12.5746729
Restaurants,La Place,55.6727327,12.5650607
Restaurants,Sensu Sushi,55.6178115,12.5689088
Restaurants,Nachos,55.6304622,12.5778403
Restaurants,Hummerkompagniet,55.6616483,12.6302676
Restaurants,No. 27,55.6618512,12.6302462
Restaurants,Mahalle Amager,55.6617772,12.629453
Restaurants,Grand Joanne,55.673592,12.5624527
Restaurants,Resto Bar,55.6718061,12.5550178
Restaurants,Lamar,55.6735056,12.5554531
Restaurants,La Bodega,55.6721603,12.554686
Restaurants,Sazio Restaurant & Vin Bar,55.669436,12.5580744
Restaurants,Gemini,55.6745307,12.558388
Restaurants,Al Dente,55.6901841,12.5997633
Restaurants,Gorms Nyhavn 14,55.6796707,12.5899481
Restaurants,Janice,55.6712092,12.543458
Restaurants,Midori sushi,55.6714019,12.5444509
Restaurants,Haidan,55.7074316,12.5943637
Restaurants,Piola Pastificio,55.6804002,12.548289
Restaurants,UMI Valby,55.6612346,12.5126588
Restaurants,Chimi,55.658836,12.6097258
Restaurants,Olea Kitchen & Bar,55.6761862,12.4351509
Restaurants,Morgenmads Restaurant,55.6305734,12.652613
Restaurants,Restaurant China,55.6818552,12.574564
Restaurants,Restaurant Odette,55.6772045,12.5754492
Restaurants,Bistro Gustav,55.6793479,12.5683641
Restaurants,Magstræde 16 og 18,55.6763328,12.5751126
Restaurants,Cleo,55.6877976,12.5464592
Restaurants,KOBA Koreansk Barbeque,55.6464895,12.6145028
Restaurants,Indian Swaad,55.6823913,12.572354
Restaurants,Lunden,55.6936897,12.5368145
Restaurants,Restaurant Kastrup Strandpark,55.64064980555556,12.652292672222222
Restaurants,Orangeriet,55.68460415555556,12.582119355555555
Restaurants,Mazzolis,55.67448495652174,12.568205604347826
Restaurants,Mash Skovriderkroen,55.74935301923077,12.586804619230769
Restaurants,Restaurant 56 grader,55.68425728,12.6103327
Restaurants,Restaurant Kanalen,55.67557524,12.5931137
Restaurants,Restaurant Kastrupfortet,55.6486416,12.64021228
Restaurants,Charlottenlund Fort,55.745454742857135,12.587776371428571
Restaurants,Sticks n Sushi,55.66061888,12.63265106
Restaurants,Restaurant Krudtuglen,55.7136816,12.46676528
Restaurants,Grøften,55.67433089166666,12.566845691666666
Restaurants,DSR Kantine,55.714767,12.58610855
Restaurants,Carl's Old Inn,55.6914642,12.46286328
Restaurants,Olivers Garage,55.763246471428566,12.5994511
Bus Stations,Friheden St.,55.6287324,12.4826907
Bus Stations,,55.7453596,12.5429007
Bus Stations,Flintholm St.,55.6859951,12.4986859
Bus Stations,Buddinge St.,55.7467772,12.4943113
Bus Stations,Port Copenhague,55.7014409,12.595828
Bus Stations,Flixbus,55.6700329,12.5654374
Bus Stations,Nøragersmindevej,55.5914446,12.58163447
Hospitals,,55.6561274,12.621527
Hospitals,Børneneurologisk Behandlingsklinik,55.7156153,12.565832
Hospitals,Privathospitalet Danmark,55.7536114,12.571778
Hospitals,Psykiatrisk akutmodtagelse,55.6858367,12.5217996
Hospitals,Psykiatrisk Center Frederiksberg,55.6861512,12.520995
Hospitals,Akutklinik,55.6872847,12.5257885
Hospitals,Blod Bank,55.7383383,12.5460507
Hospitals,Børne- og Ungdomspsykiatrisk Center,55.7158717,12.5434342
Hospitals,Amager Hospital - Italiensvej,55.65509039,12.62034851
Hospitals,Diakonisse-stiftelsen,55.67842625,12.518087392857142
Hospitals,Gentofte Hospital,55.7384367,12.546805052173912
Hospitals,Bispebjerg Hospital,55.714623285,12.54081872
Hospitals,Hvidovre Hospital,55.64899323333333,12.466025022222222
Hospitals,Steno Diabetes Center Copenhagen,55.75577249285713,12.526413214285714
Hospitals,Rigshospitalet,55.697525171428566,12.564847042857142
Hospitals,Psykiatrisk Center Glostrup (afdeling Hvidovre),55.64918801,12.44133486
Hospitals,Psykiatrisk Center Amager,55.6433262225256,12.585983789078497
Hospitals,Amager Hospital - Hans Bogbinders Allé,55.65450875555556,12.608335144444444
Hospitals,Herlev Hospital,55.73196666304348,12.442069641304348
Hospitals,Frederiksberg Hospital,55.686727276470585,12.522921476470588
